FrameNumber,EAR,EyeState
4709,0.324688133,Open
4710,0.320034495,Open
4711,0.317066539,Open
4712,0.327190435,Open
4713,0.314737833,Open
4714,0.33765688,Open
4715,0.324762869,Open
4716,0.320976436,Open
4717,0.335199977,Open
4718,0.349929899,Open
4719,0.358760374,Open
4720,0.364363339,Open
4721,0.351974118,Open
4722,0.344440324,Open
4723,0.214790889,Blink
4724,0.157456439,Blink
4725,0.173996745,Blink
4726,0.219783281,Blink
4727,0.272057215,Open
4728,0.313222523,Open
4729,0.327786493,Open
4730,0.327639154,Open
4731,0.331660832,Open
4732,0.340652828,Open
4733,0.357125568,Open
4734,0.332042869,Open
4735,0.338698475,Open
4736,0.333728807,Open
4737,0.340430634,Open
4738,0.342828315,Open
4739,0.333765586,Open
4740,0.336098696,Open
4741,0.328261444,Open
4742,0.352300654,Open
4743,0.344232964,Open
4744,0.35671101,Open
4745,0.365893638,Open
4746,0.342693523,Open
4747,0.357010815,Open
4748,0.358792608,Open
4749,0.347771702,Open
4750,0.376427998,Open
4751,0.35530183,Open
4752,0.369859912,Open
4753,0.362630107,Open
4754,0.356672575,Open
4755,0.351266248,Open
4756,0.35853818,Open
4757,0.339234391,Open
4758,0.341960848,Open
4759,0.347242149,Open
4760,0.358295742,Open
4761,0.334795201,Open
4762,0.341307412,Open
4763,0.346541373,Open
4764,0.347412282,Open
4765,0.344742505,Open
4766,0.339209416,Open
4767,0.370236478,Open
4768,0.354093886,Open
4769,0.341053362,Open
4770,0.350921177,Open
4771,0.346551862,Open
4772,0.351649658,Open
4773,0.371413274,Open
4774,0.352918499,Open
4775,0.360512848,Open
4776,0.367206787,Open
4777,0.347385599,Open
4778,0.361605117,Open
4779,0.365900545,Open
4780,0.360685906,Open
4781,0.368657673,Open
4782,0.366838273,Open
4783,0.366894496,Open
4784,0.377825955,Open
4785,0.367642517,Open
4786,0.365841525,Open
4787,0.367840009,Open
4788,0.367021633,Open
4789,0.360693342,Open
4790,0.380534823,Open
4791,0.372655212,Open
4792,0.384295905,Open
4793,0.371451651,Open
4794,0.377776684,Open
4795,0.373771665,Open
4796,0.373922195,Open
4797,0.273295794,Blink
4798,0.168027931,Blink
4799,0.209006565,Blink
4800,0.272520538,Blink
4801,0.312233361,Open
4802,0.350119408,Open
4803,0.350471799,Open
4804,0.35520472,Open
4805,0.360615124,Open
4806,0.359177591,Open
4807,0.344299957,Open
4808,0.371614747,Open
4809,0.348152823,Open
4810,0.355364446,Open
4811,0.353545629,Open
4812,0.347776706,Open
4813,0.364857942,Open
4814,0.375215253,Open
4815,0.364194805,Open
4816,0.366132732,Open
4817,0.382099491,Open
4818,0.353995231,Open
4819,0.368657517,Open
4820,0.359239015,Open
4821,0.371845568,Open
4822,0.385321108,Open
4823,0.355671247,Open
4824,0.359807214,Open
4825,0.354448959,Open
4826,0.375337176,Open
4827,0.35429576,Open
4828,0.361317693,Open
4829,0.361300021,Open
4830,0.354779061,Open
4831,0.361608124,Open
4832,0.355762493,Open
4833,0.367386775,Open
4834,0.366457075,Open
4835,0.364673203,Open
4836,0.36317834,Open
4837,0.366959597,Open
4838,0.355294202,Open
4839,0.365918251,Open
4840,0.35229804,Open
4841,0.355539086,Open
4842,0.349608254,Open
4843,0.357653638,Open
4844,0.371819405,Open
4845,0.367524206,Open
4846,0.355030736,Open
4847,0.36011347,Open
4848,0.349609128,Open
4849,0.36078004,Open
4850,0.372535462,Open
4851,0.356933709,Open
4852,0.356697069,Open
4853,0.351352106,Open
4854,0.355731769,Open
4855,0.361931379,Open
4856,0.361912699,Open
4857,0.355756835,Open
4858,0.36811841,Open
4859,0.362290688,Open
4860,0.358879157,Open
4861,0.357028949,Open
4862,0.368274504,Open
4863,0.369428938,Open
4864,0.357047629,Open
4865,0.368605485,Open
4866,0.360296739,Open
4867,0.358960203,Open
4868,0.366290312,Open
4869,0.372750094,Open
4870,0.364162514,Open
4871,0.372294089,Open
4872,0.37295366,Open
4873,0.34653634,Open
4874,0.348261072,Open
4875,0.362816934,Open
4876,0.376628346,Open
4877,0.370773354,Open
4878,0.353084856,Open
4879,0.352672425,Open
4880,0.235576551,Blink
4881,0.179020537,Blink
4882,0.176418687,Blink
4883,0.195571124,Blink
4884,0.230154155,Blink
4885,0.243691869,Blink
4886,0.303772087,Open
4887,0.325862024,Open
4888,0.343477109,Open
4889,0.337322699,Open
4890,0.360401484,Open
4891,0.355258855,Open
4892,0.355294202,Open
4893,0.356567714,Open
4894,0.352139969,Open
4895,0.355615119,Open
4896,0.352971713,Open
4897,0.355932021,Open
4898,0.363278973,Open
4899,0.356268584,Open
4900,0.369009782,Open
4901,0.373058839,Open
4902,0.371107233,Open
4903,0.366185865,Open
4904,0.371564048,Open
4905,0.369013348,Open
4906,0.36883423,Open
4907,0.370510449,Open
4908,0.373310181,Open
4909,0.372717872,Open
4910,0.377471545,Open
4911,0.38343472,Open
4912,0.358510476,Open
4913,0.383972589,Open
4914,0.372561367,Open
4915,0.372967236,Open
4916,0.373799796,Open
4917,0.377992696,Open
4918,0.370330042,Open
4919,0.373156274,Open
4920,0.366218995,Open
4921,0.372843479,Open
4922,0.362002969,Open
4923,0.358198102,Open
4924,0.352902729,Open
4925,0.346215908,Open
4926,0.374111145,Open
4927,0.355304612,Open
4928,0.359752152,Open
4929,0.362220813,Open
4930,0.367642517,Open
4931,0.377299602,Open
4932,0.373006375,Open
4933,0.358443804,Open
4934,0.362557812,Open
4935,0.362712908,Open
4936,0.365885462,Open
4937,0.362866768,Open
4938,0.357278517,Open
4939,0.357405881,Open
4940,0.360907719,Open
4941,0.351700558,Open
4942,0.364341515,Open
4943,0.362938622,Open
4944,0.384075755,Open
4945,0.355459339,Open
4946,0.353243143,Open
4947,0.362707617,Open
4948,0.355191471,Open
4949,0.362860258,Open
4950,0.37290321,Open
4951,0.374435885,Open
4952,0.37274104,Open
4953,0.362553757,Open
4954,0.367430279,Open
4955,0.351760916,Open
4956,0.370615387,Open
4957,0.362866768,Open
4958,0.376419961,Open
4959,0.379046522,Open
4960,0.372864791,Open
4961,0.377402768,Open
4962,0.368658304,Open
4963,0.381269411,Open
4964,0.372529191,Open
4965,0.376582657,Open
4966,0.36645716,Open
4967,0.372864791,Open
4968,0.358510476,Open
4969,0.362812732,Open
4970,0.369295548,Open
4971,0.360907084,Open
4972,0.37290321,Open
4973,0.37290321,Open
4974,0.359539056,Open
4975,0.372822741,Open
4976,0.363456003,Open
4977,0.372993378,Open
4978,0.364957122,Open
4979,0.359450626,Open
4980,0.364607184,Open
4981,0.358303223,Open
4982,0.36354475,Open
4983,0.366209455,Open
4984,0.359297704,Open
4985,0.37104192,Open
4986,0.228609335,Blink
4987,0.164885198,Blink
4988,0.188181926,Blink
4989,0.26711857,Blink
4990,0.307176441,Open
4991,0.336092065,Open
4992,0.347613008,Open
4993,0.342941197,Open
4994,0.348900876,Open
4995,0.351745428,Open
4996,0.357619166,Open
4997,0.350780076,Open
4998,0.367904327,Open
4999,0.365947022,Open
